epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1947.94,1.14136,0.63197,1.32606,0.95606,0.91815,0.96375,0.65661,1.21682,0.60162,1.33097,0.000458958,0.000458958,0.000458958
185,1959.07,1.10978,0.6361,1.39065,0.93843,0.91349,0.95581,0.64409,1.2171,0.59551,1.35556,0.000452357,0.000452357,0.000452357
186,1969.46,1.02781,0.60766,1.18208,0.93087,0.91083,0.95161,0.65689,1.14795,0.58224,1.29116,0.000445756,0.000445756,0.000445756
187,1979.99,1.03212,0.61524,1.17696,0.94623,0.9108,0.95379,0.65509,1.1573,0.57274,1.29144,0.000439154,0.000439154,0.000439154
188,1990.56,1.05633,0.67035,1.20797,0.9461,0.91169,0.95543,0.65727,1.19743,0.5767,1.33564,0.000432553,0.000432553,0.000432553
189,2001.14,1.03619,0.68818,1.17017,0.95202,0.91306,0.96027,0.65261,1.18525,0.57285,1.31466,0.000425952,0.000425952,0.000425952
190,2011.81,0.99016,0.61777,1.16054,0.94238,0.9123,0.94996,0.65068,1.18378,0.57429,1.3208,0.000419351,0.000419351,0.000419351
191,2022.5,1.01367,0.63024,1.1813,0.94591,0.92265,0.95941,0.6626,1.15651,0.55647,1.32218,0.000412749,0.000412749,0.000412749
192,2033.02,1.07845,0.60962,1.23925,0.93775,0.91005,0.95268,0.65442,1.17661,0.56831,1.32972,0.000406148,0.000406148,0.000406148
193,2043.57,1.05316,0.73335,1.22735,0.94306,0.91925,0.95733,0.66247,1.16835,0.59135,1.29529,0.000399547,0.000399547,0.000399547
194,2054.17,1.07824,0.63597,1.24044,0.95,0.91061,0.9543,0.66613,1.14767,0.57204,1.27159,0.000392945,0.000392945,0.000392945
195,2064.65,1.04184,0.61786,1.15146,0.94364,0.90868,0.9537,0.66767,1.16269,0.59379,1.28549,0.000386344,0.000386344,0.000386344
196,2075.19,0.98471,0.59573,1.16577,0.93321,0.90981,0.95504,0.66751,1.16622,0.58347,1.29454,0.000379743,0.000379743,0.000379743
197,2085.72,0.99851,0.60965,1.16373,0.95217,0.90067,0.95557,0.6636,1.16618,0.5829,1.30744,0.000373141,0.000373141,0.000373141
198,2096.25,0.9279,0.69807,1.09132,0.94448,0.91703,0.95571,0.66011,1.19332,0.6019,1.31613,0.00036654,0.00036654,0.00036654
199,2106.77,1.12474,0.8423,1.22383,0.93535,0.91974,0.95409,0.66373,1.16591,0.58609,1.32166,0.000359939,0.000359939,0.000359939
200,2117.3,1.2233,0.84886,1.26271,0.94877,0.91105,0.95458,0.66159,1.17051,0.57083,1.32187,0.000353337,0.000353337,0.000353337
201,2127.82,0.98534,0.59124,1.13549,0.93503,0.92274,0.95486,0.66289,1.14606,0.56457,1.2826,0.000346736,0.000346736,0.000346736
202,2138.34,1.01081,0.61729,1.16673,0.95174,0.91401,0.95484,0.66669,1.15698,0.57482,1.2973,0.000340135,0.000340135,0.000340135
203,2148.84,0.92887,0.60852,1.09463,0.95095,0.92121,0.95855,0.66749,1.13843,0.55201,1.28329,0.000333533,0.000333533,0.000333533
204,2159.35,0.91059,0.59181,1.08712,0.95073,0.91093,0.95538,0.66871,1.1533,0.57435,1.28106,0.000326932,0.000326932,0.000326932
205,2169.87,1.04148,0.6166,1.15548,0.93736,0.92286,0.95891,0.66884,1.13957,0.56217,1.2793,0.000320331,0.000320331,0.000320331
206,2180.44,0.96695,0.59241,1.15255,0.954,0.9214,0.95846,0.66972,1.15089,0.55437,1.2901,0.000313729,0.000313729,0.000313729
207,2190.95,0.92188,0.62607,1.09276,0.94074,0.92716,0.95799,0.66489,1.1427,0.57241,1.27715,0.000307128,0.000307128,0.000307128
208,2201.46,1.0704,0.62782,1.17819,0.94804,0.92824,0.95838,0.67272,1.13686,0.5557,1.27829,0.000300527,0.000300527,0.000300527
209,2211.9,0.97641,0.60034,1.14802,0.95258,0.92322,0.95837,0.66993,1.13962,0.54685,1.27883,0.000293925,0.000293925,0.000293925
210,2223.32,1.06397,0.62666,1.20516,0.95355,0.91522,0.95815,0.67264,1.13048,0.55274,1.26983,0.000287324,0.000287324,0.000287324
211,2233.95,0.9858,0.59608,1.15071,0.94865,0.91999,0.96063,0.66812,1.13444,0.55817,1.28421,0.000280723,0.000280723,0.000280723
212,2244.47,1.00096,0.60489,1.1451,0.93311,0.92093,0.95353,0.66895,1.13486,0.55198,1.27834,0.000274121,0.000274121,0.000274121
213,2255,0.96923,0.60477,1.13726,0.93955,0.92022,0.95474,0.66602,1.14143,0.54368,1.29219,0.00026752,0.00026752,0.00026752
214,2265.52,1.04582,0.58704,1.19814,0.93998,0.93318,0.95806,0.66934,1.14573,0.55561,1.29774,0.000260919,0.000260919,0.000260919
215,2276,0.95722,0.5794,1.1522,0.95663,0.91324,0.95526,0.66972,1.13974,0.57192,1.28141,0.000254318,0.000254318,0.000254318
216,2286.5,0.98458,0.57964,1.15699,0.94088,0.91984,0.9584,0.66781,1.14549,0.54811,1.27734,0.000247716,0.000247716,0.000247716
217,2297.02,0.97073,0.61749,1.16457,0.95345,0.92088,0.95892,0.67432,1.13428,0.55284,1.29215,0.000241115,0.000241115,0.000241115
218,2307.55,0.9448,0.56533,1.14869,0.93759,0.93073,0.96019,0.67066,1.11945,0.54612,1.27355,0.000234514,0.000234514,0.000234514
219,2318.18,0.98446,0.57052,1.12278,0.95941,0.9201,0.9588,0.66924,1.12816,0.5474,1.2811,0.000227912,0.000227912,0.000227912
220,2328.87,0.89205,0.60441,1.06916,0.96677,0.92142,0.96244,0.6733,1.12893,0.54301,1.26503,0.000221311,0.000221311,0.000221311
221,2339.49,0.93968,0.57488,1.1143,0.95616,0.91672,0.96045,0.6702,1.13687,0.54513,1.26966,0.00021471,0.00021471,0.00021471
222,2350.04,0.95725,0.57265,1.12421,0.94931,0.92262,0.96008,0.67201,1.13297,0.5443,1.28809,0.000208108,0.000208108,0.000208108
223,2360.6,0.97292,0.58374,1.12199,0.95702,0.92838,0.96182,0.67484,1.14577,0.54888,1.28526,0.000201507,0.000201507,0.000201507
224,2371.16,0.98808,0.58942,1.12874,0.94981,0.92659,0.96012,0.6757,1.13374,0.54943,1.27076,0.000194906,0.000194906,0.000194906
225,2381.71,0.95501,0.57006,1.13722,0.95324,0.92481,0.96131,0.67728,1.13628,0.54253,1.27659,0.000188304,0.000188304,0.000188304
226,2392.23,0.95974,0.60459,1.15583,0.95124,0.92752,0.9557,0.66862,1.14085,0.55692,1.26554,0.000181703,0.000181703,0.000181703
227,2402.76,0.93924,0.61519,1.14409,0.93706,0.93824,0.959,0.67204,1.14599,0.54169,1.27459,0.000175102,0.000175102,0.000175102
228,2413.24,0.87468,0.56093,1.07119,0.9425,0.93306,0.96248,0.67449,1.13724,0.54181,1.2793,0.0001685,0.0001685,0.0001685
229,2423.75,0.9489,0.67909,1.16076,0.93375,0.92955,0.95925,0.67613,1.11559,0.5392,1.25383,0.000161899,0.000161899,0.000161899
230,2434.5,0.96196,0.56917,1.11863,0.94592,0.92954,0.95915,0.67334,1.13718,0.5472,1.29981,0.000155298,0.000155298,0.000155298
231,2445.13,0.93811,0.57887,1.12567,0.9457,0.92547,0.95895,0.6687,1.13365,0.55025,1.2844,0.000148696,0.000148696,0.000148696
232,2455.61,0.99337,0.56744,1.13691,0.95358,0.92552,0.9615,0.67487,1.12229,0.544,1.27717,0.000142095,0.000142095,0.000142095
233,2466.06,0.87149,0.74036,1.06518,0.96062,0.93355,0.96228,0.68123,1.11724,0.53784,1.27138,0.000135494,0.000135494,0.000135494
234,2476.6,0.95891,0.57243,1.15646,0.94335,0.92977,0.95949,0.67507,1.1319,0.56001,1.27074,0.000128892,0.000128892,0.000128892
235,2487.08,0.92836,0.56396,1.12042,0.96042,0.92119,0.95761,0.67053,1.1361,0.55349,1.2705,0.000122291,0.000122291,0.000122291
236,2497.68,0.92903,0.58042,1.13014,0.94715,0.92677,0.95944,0.67859,1.12437,0.55021,1.26452,0.00011569,0.00011569,0.00011569
237,2508.2,0.94857,0.57154,1.13439,0.9561,0.92406,0.95846,0.67814,1.12447,0.53847,1.27541,0.000109088,0.000109088,0.000109088
238,2518.73,0.93057,0.5904,1.11691,0.95065,0.92757,0.96036,0.68093,1.12004,0.53772,1.27879,0.000102487,0.000102487,0.000102487
239,2529.29,0.87989,0.55121,1.08594,0.95164,0.92911,0.96067,0.67811,1.11646,0.5397,1.2688,9.58858e-05,9.58858e-05,9.58858e-05
240,2539.82,0.88081,0.55471,1.06237,0.95182,0.9248,0.95971,0.67843,1.11392,0.54318,1.26108,8.92845e-05,8.92845e-05,8.92845e-05
241,2573.15,0.96495,0.73492,1.15585,0.94704,0.92743,0.95923,0.6766,1.11481,0.5273,1.28616,8.26832e-05,8.26832e-05,8.26832e-05
242,2583.38,0.93255,0.52552,1.0728,0.9458,0.92637,0.96067,0.67068,1.13962,0.55065,1.29103,7.60819e-05,7.60819e-05,7.60819e-05
243,2593.63,0.89883,0.46763,1.14602,0.95386,0.92431,0.96086,0.67607,1.13727,0.54582,1.28004,6.94806e-05,6.94806e-05,6.94806e-05
244,2603.91,0.88122,0.48549,1.06674,0.94609,0.93154,0.96264,0.6782,1.12208,0.53738,1.27391,6.28792e-05,6.28792e-05,6.28792e-05
245,2614.14,0.84863,0.52834,1.09747,0.95199,0.92454,0.96071,0.67838,1.12,0.54062,1.26879,5.62779e-05,5.62779e-05,5.62779e-05
246,2624.51,0.81766,0.43151,1.05348,0.94329,0.92911,0.96108,0.67752,1.12573,0.54042,1.27299,4.96766e-05,4.96766e-05,4.96766e-05
247,2634.87,0.79016,0.42866,1.03251,0.94998,0.9208,0.96104,0.67614,1.12636,0.54659,1.27242,4.30753e-05,4.30753e-05,4.30753e-05
248,2645.14,0.89023,0.68514,1.15209,0.94978,0.92366,0.96219,0.67928,1.12003,0.54212,1.27057,3.6474e-05,3.6474e-05,3.6474e-05
249,2655.38,0.89806,0.61793,1.11452,0.95473,0.9228,0.96096,0.67736,1.11679,0.5419,1.26576,2.98726e-05,2.98726e-05,2.98726e-05
250,2665.64,0.8068,0.48042,1.0548,0.9543,0.92302,0.96049,0.67601,1.12138,0.54617,1.26946,2.32713e-05,2.32713e-05,2.32713e-05
