epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1851.94,1.00552,0.61976,1.18285,0.98402,0.61769,0.64837,0.4525,1.09924,0.57306,1.26229,0.000382115,0.000382115,0.000382115
187,1861.72,1.00286,0.63053,1.18219,0.96701,0.61816,0.64384,0.44803,1.12089,0.60278,1.27225,0.000376456,0.000376456,0.000376456
188,1871.44,0.99578,0.61874,1.18094,0.97913,0.62116,0.64687,0.44909,1.1223,0.56924,1.28775,0.000370797,0.000370797,0.000370797
189,1881.3,1.00074,0.60731,1.18831,0.97356,0.62366,0.64632,0.44634,1.14266,0.59152,1.29179,0.000365138,0.000365138,0.000365138
190,1891.11,0.99631,0.62599,1.1874,0.97862,0.62206,0.64713,0.44852,1.13149,0.57635,1.28701,0.000359479,0.000359479,0.000359479
191,1900.87,0.98469,0.60623,1.17715,0.98506,0.62413,0.64782,0.44836,1.13117,0.58199,1.29718,0.00035382,0.00035382,0.00035382
192,1910.6,0.98084,0.61012,1.18142,0.98256,0.62007,0.64712,0.45442,1.1093,0.57087,1.2616,0.000348162,0.000348162,0.000348162
193,1920.38,0.98599,0.61262,1.17981,0.98312,0.62385,0.64719,0.45155,1.10985,0.5565,1.25852,0.000342503,0.000342503,0.000342503
194,1930.51,0.98194,0.6058,1.17614,0.97763,0.61732,0.64525,0.44854,1.1311,0.5776,1.2865,0.000336844,0.000336844,0.000336844
195,1941.09,0.96715,0.60879,1.16088,0.98582,0.61637,0.64698,0.44999,1.13972,0.56237,1.28979,0.000331185,0.000331185,0.000331185
196,1950.79,0.97236,0.60555,1.1648,0.97343,0.62127,0.6446,0.45103,1.13039,0.5805,1.28199,0.000325526,0.000325526,0.000325526
197,1960.56,0.97125,0.61181,1.16183,0.9792,0.61374,0.64368,0.45336,1.1263,0.58022,1.27456,0.000319867,0.000319867,0.000319867
198,1970.36,0.97309,0.60911,1.17617,0.97449,0.62669,0.64733,0.45271,1.13501,0.56807,1.29192,0.000314209,0.000314209,0.000314209
199,1980.16,0.96095,0.59745,1.15939,0.98143,0.6233,0.64939,0.4539,1.13017,0.56439,1.28713,0.00030855,0.00030855,0.00030855
200,1989.98,0.97435,0.60551,1.17313,0.98248,0.61428,0.64612,0.45765,1.10168,0.56698,1.25133,0.000302891,0.000302891,0.000302891
201,1999.75,0.98651,0.61399,1.17116,0.9821,0.62167,0.64781,0.45812,1.09244,0.57168,1.2679,0.000297232,0.000297232,0.000297232
202,2009.53,0.95986,0.60667,1.17366,0.98035,0.62582,0.64817,0.45735,1.10573,0.56622,1.26979,0.000291573,0.000291573,0.000291573
203,2019.28,0.96006,0.60136,1.16403,0.98239,0.62238,0.64548,0.45237,1.12539,0.55816,1.28767,0.000285914,0.000285914,0.000285914
204,2029.1,0.95482,0.60707,1.16277,0.97296,0.62528,0.64649,0.45038,1.14428,0.57699,1.30325,0.000280255,0.000280255,0.000280255
205,2038.91,0.94155,0.58656,1.15494,0.97949,0.61829,0.64924,0.45475,1.11589,0.54622,1.28465,0.000274597,0.000274597,0.000274597
206,2048.72,0.96257,0.60827,1.15651,0.98372,0.61692,0.64766,0.4567,1.09901,0.58509,1.26301,0.000268938,0.000268938,0.000268938
207,2058.49,0.97108,0.60905,1.17056,0.98528,0.61697,0.64713,0.45203,1.13242,0.59117,1.28926,0.000263279,0.000263279,0.000263279
208,2069.04,0.92668,0.58029,1.14838,0.98342,0.61091,0.64796,0.45593,1.09864,0.55716,1.2676,0.00025762,0.00025762,0.00025762
209,2078.95,0.95189,0.5896,1.15316,0.97901,0.61623,0.64822,0.45491,1.11341,0.57337,1.28111,0.000251961,0.000251961,0.000251961
210,2088.77,0.94929,0.6015,1.15492,0.63957,0.62415,0.64783,0.45582,1.12155,0.56209,1.2808,0.000246302,0.000246302,0.000246302
211,2098.61,0.96177,0.59586,1.15789,0.98251,0.62229,0.64754,0.45534,1.10612,0.5706,1.26425,0.000240644,0.000240644,0.000240644
212,2108.37,0.93287,0.59698,1.1507,0.98125,0.61556,0.64811,0.4549,1.11913,0.56242,1.268,0.000234985,0.000234985,0.000234985
213,2118.14,0.93724,0.59725,1.15842,0.97531,0.62907,0.64857,0.45819,1.10373,0.54831,1.26417,0.000229326,0.000229326,0.000229326
214,2127.88,0.93859,0.59133,1.15073,0.98534,0.62012,0.64744,0.4584,1.1033,0.5736,1.27268,0.000223667,0.000223667,0.000223667
215,2137.55,0.94947,0.60025,1.1598,0.65098,0.62308,0.64743,0.45704,1.09541,0.56988,1.26549,0.000218008,0.000218008,0.000218008
216,2147.31,0.92828,0.57906,1.14618,0.98054,0.62138,0.64796,0.45755,1.10528,0.56708,1.26732,0.000212349,0.000212349,0.000212349
217,2157.14,0.93237,0.57185,1.14745,0.97398,0.62594,0.64992,0.45844,1.07434,0.55877,1.24606,0.000206691,0.000206691,0.000206691
218,2167.05,0.92171,0.57295,1.13895,0.98589,0.61828,0.65104,0.46242,1.09356,0.57081,1.25204,0.000201032,0.000201032,0.000201032
219,2176.78,0.911,0.57456,1.12562,0.9841,0.62133,0.64727,0.45813,1.0873,0.56453,1.255,0.000195373,0.000195373,0.000195373
220,2186.53,0.92581,0.58946,1.15637,0.98965,0.61951,0.64712,0.46013,1.09203,0.55988,1.25833,0.000189714,0.000189714,0.000189714
221,2196.38,0.91775,0.57557,1.1376,0.98767,0.61856,0.64886,0.46105,1.07335,0.5428,1.25278,0.000184055,0.000184055,0.000184055
222,2206.93,0.91963,0.5759,1.13446,0.98654,0.61961,0.64883,0.45922,1.08395,0.56272,1.26086,0.000178396,0.000178396,0.000178396
223,2217.73,0.9257,0.57561,1.14676,0.97981,0.62037,0.64866,0.45652,1.10851,0.56467,1.26684,0.000172738,0.000172738,0.000172738
224,2227.51,0.93502,0.59399,1.14402,0.98263,0.62133,0.64789,0.45454,1.12313,0.56959,1.27347,0.000167079,0.000167079,0.000167079
225,2237.3,0.92451,0.57976,1.13677,0.98692,0.6251,0.64962,0.45753,1.11033,0.56487,1.26156,0.00016142,0.00016142,0.00016142
226,2247.09,0.93085,0.58048,1.1453,0.98677,0.62277,0.65019,0.46166,1.08217,0.55527,1.2395,0.000155761,0.000155761,0.000155761
227,2256.92,0.90877,0.56458,1.1341,0.98664,0.62304,0.65216,0.46354,1.07838,0.55367,1.24348,0.000150102,0.000150102,0.000150102
228,2266.68,0.91852,0.5757,1.14566,0.98157,0.6327,0.65059,0.46345,1.06919,0.54557,1.24195,0.000144443,0.000144443,0.000144443
229,2276.44,0.91085,0.57706,1.13239,0.97864,0.63301,0.651,0.46385,1.08797,0.5387,1.25874,0.000138784,0.000138784,0.000138784
230,2286.27,0.9002,0.57179,1.12717,0.98687,0.62156,0.65102,0.46272,1.09774,0.55103,1.25828,0.000133126,0.000133126,0.000133126
231,2296.01,0.90434,0.5679,1.12651,0.98315,0.62373,0.65128,0.45997,1.09413,0.54485,1.25567,0.000127467,0.000127467,0.000127467
232,2305.83,0.90098,0.5568,1.1274,0.98494,0.62295,0.64988,0.46061,1.10103,0.54643,1.25809,0.000121808,0.000121808,0.000121808
233,2315.6,0.88191,0.56272,1.1165,0.98193,0.62684,0.65047,0.46185,1.08504,0.54609,1.24775,0.000116149,0.000116149,0.000116149
234,2325.39,0.91415,0.56781,1.13795,0.98015,0.62601,0.65058,0.46364,1.07526,0.54669,1.24218,0.00011049,0.00011049,0.00011049
235,2335.25,0.9116,0.55904,1.14075,0.98345,0.62618,0.65007,0.46587,1.07392,0.54525,1.24237,0.000104831,0.000104831,0.000104831
236,2345.82,0.90824,0.57698,1.12765,0.98551,0.6256,0.65027,0.4622,1.09236,0.54088,1.25447,9.91726e-05,9.91726e-05,9.91726e-05
237,2357.2,0.89767,0.5584,1.12149,0.98239,0.62729,0.64982,0.4621,1.08859,0.54375,1.25287,9.35138e-05,9.35138e-05,9.35138e-05
238,2367.11,0.91187,0.57267,1.13488,0.98949,0.62067,0.65031,0.46184,1.08386,0.54689,1.24704,8.78549e-05,8.78549e-05,8.78549e-05
239,2376.86,0.8926,0.56552,1.12013,0.652,0.62469,0.65108,0.46211,1.08964,0.54084,1.25114,8.21961e-05,8.21961e-05,8.21961e-05
240,2386.67,0.89934,0.56234,1.13258,0.98721,0.62582,0.65242,0.46679,1.08696,0.5351,1.24723,7.65372e-05,7.65372e-05,7.65372e-05
241,2417.18,0.86355,0.491,1.10628,0.97967,0.62453,0.64933,0.45952,1.09281,0.54522,1.25968,7.08784e-05,7.08784e-05,7.08784e-05
242,2426.74,0.80556,0.44339,1.07481,0.98191,0.62603,0.6514,0.45108,1.1456,0.56076,1.30018,6.52196e-05,6.52196e-05,6.52196e-05
243,2436.29,0.80494,0.44657,1.07035,0.98309,0.62367,0.65273,0.4578,1.12581,0.56169,1.28101,5.95607e-05,5.95607e-05,5.95607e-05
244,2445.82,0.78257,0.42888,1.06552,0.65335,0.62192,0.65345,0.46118,1.10606,0.5657,1.26279,5.39019e-05,5.39019e-05,5.39019e-05
245,2455.32,0.77554,0.42279,1.0604,0.64404,0.62791,0.65317,0.4617,1.09912,0.57337,1.25829,4.8243e-05,4.8243e-05,4.8243e-05
246,2464.82,0.76072,0.41904,1.04924,0.98308,0.61986,0.65194,0.46296,1.09437,0.57353,1.25753,4.25842e-05,4.25842e-05,4.25842e-05
247,2474.36,0.76766,0.4274,1.05278,0.98048,0.62106,0.65226,0.46282,1.09444,0.57317,1.25667,3.69254e-05,3.69254e-05,3.69254e-05
248,2484.52,0.77267,0.42232,1.06058,0.9806,0.61716,0.6511,0.46325,1.08937,0.57222,1.25279,3.12665e-05,3.12665e-05,3.12665e-05
249,2494.98,0.76037,0.42507,1.05091,0.98333,0.61629,0.65138,0.46283,1.08898,0.56887,1.2526,2.56077e-05,2.56077e-05,2.56077e-05
250,2504.56,0.75102,0.4157,1.03865,0.98514,0.61716,0.65303,0.46491,1.08366,0.56798,1.24953,1.99488e-05,1.99488e-05,1.99488e-05
