epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,777.838,1.45296,0.9039,1.49624,0.92099,0.85414,0.92176,0.55227,1.45204,0.814,1.5436,0.00126432,0.00126432,0.00126432
63,786.407,1.47867,0.93199,1.50555,0.91599,0.85148,0.9203,0.54799,1.42881,0.84795,1.5341,0.00125772,0.00125772,0.00125772
64,795.552,1.4177,0.91088,1.48468,0.92764,0.85869,0.92665,0.56336,1.40945,0.78166,1.52222,0.00125112,0.00125112,0.00125112
65,805.438,1.43538,0.9073,1.5005,0.89472,0.85409,0.90621,0.51617,1.48894,0.84961,1.62595,0.00124452,0.00124452,0.00124452
66,814.673,1.45114,0.93251,1.50232,0.92805,0.85684,0.92228,0.50542,1.60112,0.86387,1.65233,0.00123791,0.00123791,0.00123791
67,823.932,1.42833,0.90046,1.49653,0.91471,0.86573,0.91752,0.54685,1.4029,0.8196,1.54433,0.00123131,0.00123131,0.00123131
68,833.313,1.45683,0.91702,1.50723,0.91501,0.84556,0.91862,0.54201,1.49544,0.81875,1.6211,0.00122471,0.00122471,0.00122471
69,842.59,1.42056,0.89435,1.49465,0.92973,0.85309,0.92916,0.5428,1.48738,0.80661,1.60968,0.00121811,0.00121811,0.00121811
70,851.878,1.43201,0.89857,1.48041,0.9015,0.87776,0.93019,0.55007,1.37706,0.8045,1.49362,0.00121151,0.00121151,0.00121151
71,861.179,1.41038,0.87517,1.46105,0.92338,0.86759,0.93526,0.56051,1.41133,0.7566,1.52729,0.00120491,0.00120491,0.00120491
72,870.606,1.41135,0.89395,1.48039,0.83039,0.83308,0.8923,0.54385,1.45582,0.88879,1.53878,0.00119831,0.00119831,0.00119831
73,879.933,1.39122,0.88518,1.45433,0.91789,0.86083,0.92858,0.55657,1.43357,0.77714,1.54722,0.0011917,0.0011917,0.0011917
74,889.204,1.37688,0.8581,1.45361,0.92232,0.84019,0.91405,0.51895,1.46392,0.79621,1.54721,0.0011851,0.0011851,0.0011851
