epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1969.67,1.14142,0.68843,1.28989,0.95479,0.6031,0.63183,0.42565,1.23231,0.63362,1.35142,0.000710327,0.000710327,0.000710327
129,1982.08,1.15048,0.70968,1.28419,0.95767,0.61155,0.64223,0.43265,1.21923,0.6202,1.35723,0.000704668,0.000704668,0.000704668
130,1994.85,1.13058,0.6978,1.27696,0.96374,0.61236,0.64369,0.43777,1.18427,0.595,1.32367,0.00069901,0.00069901,0.00069901
131,2007.58,1.14185,0.70713,1.27322,0.95586,0.60758,0.63925,0.41971,1.24139,0.63852,1.37992,0.000693351,0.000693351,0.000693351
132,2019.34,1.12608,0.6973,1.27451,0.97269,0.60354,0.63725,0.43406,1.17287,0.60348,1.32598,0.000687692,0.000687692,0.000687692
133,2034.12,1.11987,0.68097,1.26226,0.94912,0.60949,0.6478,0.4403,1.18478,0.60912,1.32165,0.000682033,0.000682033,0.000682033
134,2046.61,1.13804,0.68034,1.276,0.9596,0.60388,0.63281,0.41851,1.22117,0.65001,1.34075,0.000676374,0.000676374,0.000676374
135,2059.06,1.11985,0.66301,1.25557,0.95501,0.61298,0.63914,0.42816,1.20917,0.59648,1.36238,0.000670715,0.000670715,0.000670715
136,2071.63,1.09761,0.66656,1.24412,0.94819,0.60883,0.6384,0.42007,1.26417,0.61677,1.35994,0.000665057,0.000665057,0.000665057
137,2084.25,1.11446,0.68114,1.26395,0.95862,0.61773,0.63837,0.42889,1.18416,0.59511,1.31357,0.000659398,0.000659398,0.000659398
138,2096.7,1.13432,0.68163,1.2662,0.96367,0.61485,0.64175,0.4317,1.19435,0.60212,1.33442,0.000653739,0.000653739,0.000653739
139,2109.26,1.11767,0.66743,1.27043,0.94796,0.62042,0.64403,0.43685,1.17705,0.59462,1.32438,0.00064808,0.00064808,0.00064808
140,2121.92,1.09933,0.67097,1.25413,0.95855,0.60676,0.64061,0.44011,1.16719,0.59338,1.30737,0.000642421,0.000642421,0.000642421
141,2134.55,1.10848,0.67101,1.26434,0.95693,0.6103,0.63786,0.42986,1.212,0.63427,1.32635,0.000636762,0.000636762,0.000636762
142,2147.35,1.09939,0.67173,1.25865,0.96542,0.61236,0.63839,0.43986,1.18488,0.59372,1.33498,0.000631104,0.000631104,0.000631104
143,2159.13,1.10348,0.6776,1.25735,0.96964,0.61369,0.64307,0.43168,1.16158,0.5879,1.32954,0.000625445,0.000625445,0.000625445
144,2172.99,1.07061,0.63882,1.23359,0.96574,0.6114,0.64034,0.42812,1.22151,0.60691,1.31996,0.000619786,0.000619786,0.000619786
145,2185.34,1.10233,0.67173,1.25517,0.62237,0.6096,0.64209,0.43932,1.14487,0.60029,1.30195,0.000614127,0.000614127,0.000614127
146,2197.79,1.09004,0.6607,1.24811,0.96898,0.61059,0.63977,0.4342,1.17003,0.59572,1.30901,0.000608468,0.000608468,0.000608468
147,2210.32,1.09774,0.6622,1.24715,0.96935,0.61647,0.64019,0.44472,1.16218,0.57802,1.29953,0.000602809,0.000602809,0.000602809
148,2222.94,1.09299,0.68103,1.25301,0.96381,0.61588,0.64021,0.43859,1.18995,0.59385,1.31571,0.000597151,0.000597151,0.000597151
149,2235.34,1.05551,0.65032,1.22487,0.96008,0.61325,0.63628,0.43953,1.17281,0.59565,1.31902,0.000591492,0.000591492,0.000591492
150,2247.82,1.06471,0.6513,1.22709,0.95827,0.61588,0.63909,0.44416,1.15662,0.57006,1.32176,0.000585833,0.000585833,0.000585833
151,2260.32,1.06158,0.63615,1.22628,0.95788,0.61192,0.63908,0.4459,1.1536,0.59852,1.30694,0.000580174,0.000580174,0.000580174
152,2273.16,1.05795,0.63555,1.21975,0.96678,0.61375,0.65832,0.44577,1.20035,0.608,1.35019,0.000574515,0.000574515,0.000574515
153,2285.66,1.08931,0.6568,1.24206,0.96124,0.62053,0.64722,0.43964,1.15973,0.57446,1.32449,0.000568856,0.000568856,0.000568856
