epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1253.75,1.28387,0.80115,1.36937,0.7182,0.73083,0.67907,0.44623,1.32653,0.68256,1.46176,0.000959316,0.000959316,0.000959316
85,1263.23,1.28737,0.81119,1.37604,0.95899,0.59229,0.63497,0.40884,1.34602,0.71634,1.44888,0.000953657,0.000953657,0.000953657
86,1272.74,1.27705,0.81963,1.37495,0.95619,0.58953,0.63348,0.4029,1.33708,0.68524,1.45909,0.000947999,0.000947999,0.000947999
87,1282.26,1.28511,0.79415,1.35438,0.95811,0.57904,0.63097,0.38527,1.41038,0.75703,1.50482,0.00094234,0.00094234,0.00094234
88,1291.85,1.27457,0.80536,1.36719,0.95228,0.59713,0.62871,0.38735,1.36368,0.71916,1.47424,0.000936681,0.000936681,0.000936681
89,1301.57,1.2879,0.78878,1.3636,0.94929,0.59009,0.62437,0.39719,1.33172,0.71426,1.43147,0.000931022,0.000931022,0.000931022
90,1311.25,1.25552,0.78973,1.36449,0.94773,0.60546,0.63509,0.40435,1.33848,0.6946,1.42803,0.000925363,0.000925363,0.000925363
91,1320.91,1.26071,0.78464,1.35597,0.94509,0.58961,0.63559,0.40476,1.35928,0.74659,1.46431,0.000919704,0.000919704,0.000919704
92,1330.33,1.28814,0.79576,1.37024,0.95939,0.58432,0.63389,0.40465,1.35301,0.71512,1.44549,0.000914046,0.000914046,0.000914046
93,1341.22,1.25077,0.76628,1.34954,0.95888,0.59071,0.62907,0.3983,1.32953,0.70074,1.42874,0.000908387,0.000908387,0.000908387
94,1350.69,1.26036,0.78708,1.35533,0.96022,0.60097,0.63583,0.41211,1.30266,0.70067,1.41083,0.000902728,0.000902728,0.000902728
95,1360.22,1.25223,0.79091,1.3547,0.95277,0.60118,0.63128,0.40562,1.28993,0.68036,1.40977,0.000897069,0.000897069,0.000897069
96,1369.78,1.24542,0.78562,1.34794,0.94478,0.60739,0.63441,0.40707,1.33899,0.66435,1.45305,0.00089141,0.00089141,0.00089141
97,1379.33,1.24366,0.77722,1.35083,0.94962,0.60867,0.63552,0.41592,1.28492,0.702,1.38692,0.000885751,0.000885751,0.000885751
98,1388.96,1.22992,0.75228,1.33604,0.95301,0.59604,0.6277,0.38745,1.42387,0.74931,1.48731,0.000880093,0.000880093,0.000880093
99,1398.5,1.22655,0.75553,1.33023,0.96454,0.59981,0.64592,0.40567,1.3541,0.67873,1.46552,0.000874434,0.000874434,0.000874434
100,1408,1.2053,0.74071,1.32617,0.96127,0.60194,0.63955,0.39972,1.35967,0.65906,1.46276,0.000868775,0.000868775,0.000868775
101,1417.59,1.25158,0.76266,1.34268,0.95625,0.59913,0.64167,0.39187,1.47707,0.7255,1.53579,0.000863116,0.000863116,0.000863116
102,1427.15,1.25508,0.75416,1.34713,0.95413,0.61316,0.64478,0.41475,1.32005,0.66548,1.44789,0.000857457,0.000857457,0.000857457
103,1436.69,1.20443,0.73442,1.31716,0.95284,0.59438,0.63395,0.41133,1.33036,0.68717,1.43143,0.000851798,0.000851798,0.000851798
104,1446.24,1.21947,0.73892,1.32627,0.95432,0.60467,0.64052,0.4109,1.29174,0.64768,1.4081,0.000846139,0.000846139,0.000846139
105,1455.82,1.21596,0.72393,1.32097,0.95003,0.59142,0.63201,0.41344,1.2995,0.67777,1.4095,0.000840481,0.000840481,0.000840481
106,1464.93,1.20786,0.72146,1.31243,0.95117,0.60559,0.63277,0.41058,1.33788,0.67142,1.43841,0.000834822,0.000834822,0.000834822
107,1475.51,1.2238,0.75412,1.32892,0.9536,0.59793,0.63388,0.41778,1.29089,0.65815,1.39087,0.000829163,0.000829163,0.000829163
108,1484.98,1.20784,0.73813,1.31296,0.94775,0.59298,0.63426,0.40987,1.35676,0.70182,1.46026,0.000823504,0.000823504,0.000823504
109,1494.46,1.19755,0.72337,1.30719,0.95733,0.61515,0.638,0.41915,1.30977,0.65059,1.38995,0.000817845,0.000817845,0.000817845
110,1503.95,1.19598,0.72706,1.31177,0.95477,0.61089,0.63763,0.41149,1.3173,0.68866,1.39797,0.000812186,0.000812186,0.000812186
111,1513.47,1.1965,0.73436,1.32481,0.9498,0.61372,0.64145,0.42146,1.30722,0.64277,1.43364,0.000806528,0.000806528,0.000806528
112,1522.99,1.18981,0.72213,1.30366,0.96848,0.59414,0.65119,0.43143,1.26512,0.62929,1.38808,0.000800869,0.000800869,0.000800869
113,1532.48,1.18259,0.7224,1.302,0.94968,0.6112,0.6478,0.42994,1.33595,0.65913,1.43176,0.00079521,0.00079521,0.00079521
114,1542.03,1.20079,0.73776,1.31366,0.58286,0.73773,0.65057,0.43097,1.25364,0.63804,1.36526,0.000789551,0.000789551,0.000789551
115,1551.56,1.19261,0.729,1.31248,0.96559,0.60692,0.63328,0.40049,1.31363,0.65401,1.39565,0.000783892,0.000783892,0.000783892
116,1561.08,1.19275,0.71911,1.30689,0.94811,0.60739,0.63767,0.40995,1.31824,0.65683,1.3902,0.000778233,0.000778233,0.000778233
117,1570.59,1.16589,0.72857,1.30529,0.96041,0.60314,0.63446,0.41605,1.23424,0.63704,1.34514,0.000772575,0.000772575,0.000772575
