epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,495.646,1.46869,0.98914,1.55394,0.93255,0.5756,0.61024,0.36633,1.43745,0.85856,1.5727,0.00110079,0.00110079,0.00110079
60,503.964,1.42584,0.9449,1.52008,0.93014,0.57727,0.61323,0.3637,1.41923,0.88228,1.57438,0.00109513,0.00109513,0.00109513
61,512.213,1.43751,0.95917,1.51511,0.92124,0.53116,0.60453,0.35689,1.45009,0.91847,1.57503,0.00108947,0.00108947,0.00108947
62,520.037,1.4729,0.97428,1.53309,0.93586,0.5783,0.62498,0.38142,1.42718,0.86212,1.56807,0.00108381,0.00108381,0.00108381
63,528.39,1.42872,0.95577,1.51536,0.95041,0.56228,0.64922,0.3839,1.48994,0.84641,1.61021,0.00107815,0.00107815,0.00107815
64,536.629,1.42478,0.95309,1.51131,0.94692,0.55781,0.62073,0.34083,1.57571,0.9297,1.67088,0.00107249,0.00107249,0.00107249
65,544.888,1.46202,0.98872,1.54215,0.91909,0.57624,0.63952,0.38478,1.4596,0.86495,1.65367,0.00106683,0.00106683,0.00106683
66,553.204,1.43409,0.93616,1.51981,0.92891,0.58227,0.6282,0.3634,1.54372,0.83222,1.63663,0.00106118,0.00106118,0.00106118
67,561.498,1.45964,0.95343,1.52508,0.93872,0.56445,0.61638,0.36865,1.41539,0.86004,1.56331,0.00105552,0.00105552,0.00105552
68,569.824,1.41521,0.93875,1.51474,0.94873,0.56707,0.67212,0.42087,1.45828,0.78899,1.59375,0.00104986,0.00104986,0.00104986
69,578.159,1.43195,0.92584,1.5161,0.92903,0.57123,0.65312,0.38691,1.5226,0.82074,1.61906,0.0010442,0.0010442,0.0010442
70,586.439,1.42473,0.92221,1.50684,0.93473,0.57643,0.62135,0.38009,1.38546,0.78911,1.54499,0.00103854,0.00103854,0.00103854
71,594.886,1.42678,0.93964,1.51896,0.94323,0.57441,0.62693,0.37678,1.39127,0.7912,1.53273,0.00103288,0.00103288,0.00103288
72,603.255,1.38495,0.89643,1.50091,0.94013,0.57341,0.62965,0.38556,1.40504,0.81537,1.55523,0.00102722,0.00102722,0.00102722
73,611.548,1.39617,0.92392,1.50117,0.93636,0.5712,0.62098,0.37534,1.42063,0.78958,1.54395,0.00102156,0.00102156,0.00102156
74,619.814,1.39787,0.92975,1.49955,0.94516,0.57007,0.62843,0.36994,1.42659,0.82495,1.55131,0.0010159,0.0010159,0.0010159
75,628.113,1.39748,0.89835,1.49514,0.94362,0.58994,0.656,0.40737,1.39696,0.77154,1.53658,0.00101025,0.00101025,0.00101025
76,636.432,1.37458,0.87626,1.45825,0.9369,0.55777,0.62559,0.38209,1.42787,0.79948,1.53164,0.00100459,0.00100459,0.00100459
77,644.715,1.39698,0.88437,1.48106,0.93911,0.58239,0.615,0.35538,1.51158,0.81925,1.58958,0.000998928,0.000998928,0.000998928
78,652.59,1.38311,0.90395,1.4793,0.93004,0.59536,0.62088,0.37034,1.41333,0.76503,1.51641,0.000993269,0.000993269,0.000993269
79,660.916,1.37232,0.89405,1.47238,0.93078,0.57301,0.61555,0.3652,1.45405,0.84393,1.57923,0.00098761,0.00098761,0.00098761
80,669.222,1.38147,0.89542,1.46614,0.92926,0.58354,0.62929,0.36123,1.50096,0.81341,1.58356,0.000981952,0.000981952,0.000981952
81,677.599,1.36735,0.87223,1.46818,0.94645,0.57806,0.63048,0.37512,1.45855,0.76378,1.53749,0.000976293,0.000976293,0.000976293
82,685.882,1.37331,0.89248,1.4738,0.95372,0.57956,0.62889,0.38508,1.42638,0.77078,1.54312,0.000970634,0.000970634,0.000970634
83,694.158,1.33448,0.84712,1.44915,0.9655,0.55947,0.62235,0.37737,1.42874,0.83971,1.54682,0.000964975,0.000964975,0.000964975
84,702.417,1.37683,0.86158,1.45616,0.95469,0.5718,0.62707,0.3911,1.33816,0.76092,1.47104,0.000959316,0.000959316,0.000959316
85,710.693,1.35255,0.87545,1.45158,0.95021,0.59009,0.62919,0.38671,1.35578,0.78162,1.50014,0.000953657,0.000953657,0.000953657
86,718.928,1.37858,0.87468,1.46891,0.96477,0.55466,0.62575,0.3747,1.38861,0.793,1.51263,0.000947999,0.000947999,0.000947999
87,727.281,1.35962,0.87378,1.46029,0.93851,0.59209,0.62221,0.38517,1.36556,0.76565,1.50214,0.00094234,0.00094234,0.00094234
88,735.555,1.33727,0.85587,1.44905,0.94534,0.58348,0.62568,0.39109,1.36766,0.7646,1.4971,0.000936681,0.000936681,0.000936681
89,743.846,1.33422,0.84277,1.44145,0.94203,0.58286,0.62986,0.38461,1.41719,0.7914,1.561,0.000931022,0.000931022,0.000931022
90,752.142,1.32078,0.84196,1.42868,0.93484,0.58141,0.6272,0.37359,1.44669,0.79247,1.57298,0.000925363,0.000925363,0.000925363
91,760.451,1.34535,0.8499,1.4424,0.94425,0.59292,0.62699,0.38688,1.38767,0.74659,1.50943,0.000919704,0.000919704,0.000919704
92,768.702,1.33847,0.85229,1.44907,0.95126,0.58964,0.63278,0.38985,1.36036,0.76087,1.48066,0.000914046,0.000914046,0.000914046
93,776.921,1.33682,0.8514,1.44028,0.96221,0.57497,0.63085,0.38833,1.34596,0.7306,1.47377,0.000908387,0.000908387,0.000908387
94,784.743,1.34429,0.85282,1.44604,0.93727,0.57862,0.62795,0.39401,1.33786,0.75272,1.50361,0.000902728,0.000902728,0.000902728
95,793.032,1.35499,0.85579,1.44812,0.94756,0.58992,0.63523,0.39669,1.36073,0.71795,1.48613,0.000897069,0.000897069,0.000897069
96,801.281,1.31898,0.82814,1.43656,0.95094,0.58005,0.61914,0.38398,1.39091,0.77035,1.52316,0.00089141,0.00089141,0.00089141
97,809.539,1.34351,0.82949,1.44534,0.95778,0.58708,0.63091,0.37211,1.46064,0.75572,1.58752,0.000885751,0.000885751,0.000885751
98,817.756,1.31889,0.83318,1.43357,0.95352,0.57512,0.62346,0.38842,1.36506,0.75445,1.51053,0.000880093,0.000880093,0.000880093
99,825.977,1.30173,0.83367,1.41952,0.92329,0.57359,0.62194,0.39297,1.31708,0.76859,1.47077,0.000874434,0.000874434,0.000874434
100,834.279,1.35034,0.8378,1.44299,0.94894,0.58881,0.63582,0.39395,1.33079,0.71806,1.47212,0.000868775,0.000868775,0.000868775
101,842.572,1.30784,0.82089,1.42521,0.94815,0.59702,0.63684,0.40139,1.29481,0.705,1.44625,0.000863116,0.000863116,0.000863116
102,850.787,1.26783,0.80739,1.39234,0.94381,0.59553,0.63341,0.40149,1.3327,0.70356,1.47776,0.000857457,0.000857457,0.000857457
103,859.055,1.29659,0.81088,1.40732,0.93734,0.59066,0.62708,0.40272,1.31802,0.7128,1.46996,0.000851798,0.000851798,0.000851798
104,867.274,1.28676,0.8021,1.40477,0.94921,0.58944,0.63003,0.39617,1.33118,0.71145,1.46355,0.000846139,0.000846139,0.000846139
105,875.563,1.26933,0.81336,1.3954,0.92974,0.60817,0.63551,0.3959,1.37488,0.75967,1.50348,0.000840481,0.000840481,0.000840481
106,883.83,1.30189,0.82054,1.41499,0.95487,0.58958,0.63998,0.39574,1.37774,0.72755,1.4966,0.000834822,0.000834822,0.000834822
107,892.092,1.27772,0.81103,1.3925,0.96484,0.59473,0.65047,0.41197,1.30327,0.72414,1.44621,0.000829163,0.000829163,0.000829163
108,900.343,1.30381,0.81703,1.41725,0.94527,0.57287,0.63043,0.40324,1.3175,0.71791,1.46315,0.000823504,0.000823504,0.000823504
