epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,924.175,1.38907,1.16427,1.29912,0.63128,0.54417,0.56556,0.33189,1.38644,1.10946,1.32809,0.00051304,0.00051304,0.00051304
112,932.629,1.37445,1.11914,1.2889,0.73171,0.46075,0.53362,0.3195,1.35194,1.06008,1.30687,0.00050944,0.00050944,0.00050944
113,941.083,1.35703,1.12427,1.2791,0.78578,0.46378,0.54606,0.31634,1.35779,1.08321,1.31336,0.00050584,0.00050584,0.00050584
114,949.487,1.37533,1.12503,1.28422,0.52456,0.54643,0.54102,0.31125,1.36933,1.09757,1.32505,0.000502241,0.000502241,0.000502241
115,957.961,1.38254,1.12588,1.29899,0.8194,0.42665,0.5512,0.30174,1.34954,1.05759,1.30727,0.000498641,0.000498641,0.000498641
116,965.056,1.3514,1.09213,1.27957,0.77661,0.48433,0.55314,0.31459,1.3466,1.07481,1.298,0.000495041,0.000495041,0.000495041
117,971.9,1.36822,1.11908,1.29175,0.63791,0.45632,0.53046,0.31173,1.3651,1.11833,1.33152,0.000491442,0.000491442,0.000491442
118,978.656,1.35241,1.09989,1.28732,0.66222,0.47046,0.52081,0.31179,1.36473,1.07314,1.31923,0.000487842,0.000487842,0.000487842
119,985.519,1.36317,1.09889,1.28103,0.69678,0.46585,0.52975,0.30816,1.36215,1.06477,1.31153,0.000484242,0.000484242,0.000484242
120,992.355,1.3593,1.08795,1.28512,0.66999,0.50835,0.55535,0.33271,1.33667,1.05624,1.30129,0.000480643,0.000480643,0.000480643
121,999.17,1.31504,1.0804,1.27514,0.71832,0.48578,0.54447,0.33319,1.35589,1.07001,1.31276,0.000477043,0.000477043,0.000477043
122,1005.96,1.33898,1.09684,1.27471,0.7584,0.49152,0.55173,0.32812,1.34524,1.03399,1.30632,0.000473444,0.000473444,0.000473444
123,1012.73,1.33061,1.08574,1.26394,0.72175,0.46355,0.54352,0.32112,1.34694,1.06985,1.31285,0.000469844,0.000469844,0.000469844
124,1019.56,1.32474,1.07298,1.26649,0.81435,0.49309,0.57391,0.34641,1.33389,1.02946,1.30587,0.000466244,0.000466244,0.000466244
125,1026.35,1.32915,1.10462,1.27202,0.74302,0.51208,0.56837,0.32767,1.37125,1.04876,1.32919,0.000462645,0.000462645,0.000462645
126,1033.17,1.32907,1.05711,1.26712,0.63843,0.53026,0.55766,0.32615,1.35285,1.04188,1.29787,0.000459045,0.000459045,0.000459045
127,1039.98,1.31533,1.06559,1.25346,0.62797,0.53172,0.56443,0.34177,1.33076,1.03053,1.29521,0.000455445,0.000455445,0.000455445
128,1046.77,1.34283,1.08368,1.27801,0.71276,0.51022,0.55383,0.32888,1.34068,1.06198,1.29414,0.000451846,0.000451846,0.000451846
129,1053.57,1.33498,1.07056,1.27556,0.70684,0.51602,0.5615,0.34902,1.31645,1.02527,1.28753,0.000448246,0.000448246,0.000448246
130,1060.39,1.28783,1.02876,1.25619,0.65742,0.56509,0.57301,0.34906,1.3201,1.01922,1.2809,0.000444646,0.000444646,0.000444646
131,1067.29,1.30548,1.03045,1.23934,0.64519,0.55473,0.57111,0.34718,1.32188,1.00865,1.29121,0.000441047,0.000441047,0.000441047
132,1074.08,1.36744,1.09988,1.27331,0.7832,0.51322,0.56883,0.34261,1.35318,1.03294,1.3023,0.000437447,0.000437447,0.000437447
133,1080.89,1.31599,1.03169,1.26047,0.62214,0.54634,0.56551,0.33431,1.33014,1.02305,1.29886,0.000433848,0.000433848,0.000433848
134,1087.68,1.33279,1.04117,1.24366,0.67862,0.5796,0.59068,0.35101,1.31409,1.01916,1.28355,0.000430248,0.000430248,0.000430248
135,1094.54,1.29399,1.0293,1.22648,0.75086,0.52124,0.57854,0.35191,1.32029,1.02077,1.28659,0.000426648,0.000426648,0.000426648
136,1101.43,1.3216,1.04383,1.26656,0.74449,0.53037,0.592,0.35586,1.31661,1.00111,1.28372,0.000423049,0.000423049,0.000423049
137,1108.75,1.27451,1.00949,1.23809,0.79243,0.50342,0.57734,0.34487,1.34687,1.02607,1.30362,0.000419449,0.000419449,0.000419449
138,1117.17,1.26351,0.99538,1.21752,0.74677,0.53602,0.58057,0.33158,1.32991,1.0154,1.29186,0.000415849,0.000415849,0.000415849
139,1125.62,1.2965,1.00207,1.22069,0.71323,0.54077,0.56691,0.34619,1.29775,1.04137,1.27991,0.00041225,0.00041225,0.00041225
140,1134.1,1.28128,0.99234,1.23198,0.79008,0.51432,0.58546,0.35614,1.28883,1.01257,1.27317,0.00040865,0.00040865,0.00040865
141,1142.57,1.26218,0.97316,1.22217,0.76836,0.53964,0.5821,0.35567,1.30619,1.01477,1.27513,0.00040505,0.00040505,0.00040505
142,1150.54,1.27216,0.98638,1.23717,0.8047,0.50481,0.5777,0.33912,1.32685,1.01954,1.28313,0.000401451,0.000401451,0.000401451
143,1157.5,1.26582,1.00248,1.22947,0.73068,0.56885,0.59467,0.34802,1.30675,1.01119,1.28483,0.000397851,0.000397851,0.000397851
144,1164.35,1.25922,0.97472,1.21991,0.82174,0.51974,0.59989,0.36644,1.28069,0.99173,1.26916,0.000394251,0.000394251,0.000394251
145,1171.13,1.28268,1.00174,1.22878,0.79625,0.53506,0.58848,0.36572,1.30007,0.98286,1.27075,0.000390652,0.000390652,0.000390652
